,Visitor,Browser
61213,967386731913639128,Chrome
61214,9374570139189907292,Safari
61215,463902572733040305,Chrome
61216,6744309521472145459,Safari
61217,2601805176509755016,Chrome
61218,6210891368420242066,Internet Explorer
61219,4556400522173629724,Safari
61220,5299599526437507526,Chrome
61221,1473486750488006286,Safari
61222,1896216249457390180,Safari
61223,3762187535989843463,Chrome
61224,2388038693227704903,Safari
61225,7471349300838411132,Safari
61226,9755969436623754219,Safari
61227,1971747545785673474,Safari
61228,8983707827744980297,Chrome
61229,886833720356405174,Safari
61230,9051947873321441853,Chrome
61231,3451000560468516476,Safari
61232,4000507563668586380,Safari
61233,9665197057571654009,Chrome
61234,656506119170211091,Chrome
61235,6299749128544254519,Safari
61236,8844800475691421315,Chrome
61237,6510617725149976302,Chrome
61238,5364001627174652354,Chrome
61239,2341223045571741186,Safari
61240,9192857425040105247,Safari
61241,8860977699639225693,Chrome
61242,442981394364218638,Chrome
61243,5650885273517657134,Safari
61244,2029984414491278623,Chrome
61245,5903214813197274521,Safari
61246,1615862432964505959,Safari
61247,851894491149560084,Chrome
61248,5593793786859320302,Safari
61249,5849626743967084010,Safari
61250,609040249302842418,Chrome
61251,6379976999579451540,Chrome
61252,823461979076823210,Chrome
61253,8530354301220420883,Chrome
61254,1401300749041309836,Safari
61255,7180453350187250613,Chrome
61256,128046198509058734,Firefox
61257,5639270721113079789,Chrome
61258,6140515767412345464,Safari
61259,6054419076885007,Chrome
61260,9616074976889230502,Chrome
61261,1591023806374590908,Safari
61262,2377616451286249984,Chrome
61263,3550998333737527078,Chrome
61264,5229579260588831453,Safari
61265,44590531796006935,Chrome
61266,675208398128338107,Safari
61267,4454284048266348528,Chrome
61268,809286606278740105,Safari
61269,7186555414701091177,Chrome
61270,24293188044647794,Chrome
61271,8092239704461361051,Chrome
61272,9887876004654757332,Chrome
61273,9504171982480441885,Chrome
61274,8242334923693705797,Chrome
61275,8824306598886724842,Safari
61276,7168728003162815293,Safari
61277,8858977466515404081,Chrome
61278,5950089121700676569,Chrome
61279,5259150870001281232,Chrome
61280,3721624464296501307,Chrome
61281,1247319479920395296,Chrome
61282,7081033696349103706,Chrome
61283,4549403015165650556,Chrome
61284,7539538259772508870,Safari
61285,4910563358798719569,Chrome
61286,2069486854128395578,Chrome
61287,111647027521510711,Chrome
61288,2862409061748494607,Safari
61289,2208588499710228330,Safari
61290,7297247964342955193,Chrome
61291,9430013226747824170,Chrome
61292,4056241372036393700,Chrome
61293,3391646073393532495,Safari
61294,5730101671350540737,Chrome
61295,6002412273759222661,Chrome
61296,5705912671685958115,Safari
61297,7155028715340193396,Safari
61298,279655537353106631,Chrome
61299,9016995196470563959,Chrome
61300,1651516966062375472,Safari
61301,8080958992698175304,Internet Explorer
61302,6887164178084458002,Safari
61303,1967338419875287708,Chrome
61304,200766741351452183,Chrome
61305,2588516901772623404,Chrome
61306,9431238275184909053,Safari
61307,7640461091992232412,Chrome
61308,7229101244085928082,Safari
61309,6918291775286171850,Safari
61310,2385231969060798757,Safari
61311,558040363561339235,Chrome
61312,2417964755889584372,Chrome
61313,4671903425302015611,Chrome
61314,2310906805702752832,Safari
61315,8250484265561426392,Chrome
61316,4798630618941744622,Chrome
61317,218392252936578648,Chrome
61318,7966634639352201087,Chrome
61319,6714007279856899775,Safari
61320,9477861426668646893,Chrome
61321,2341875705221251831,Chrome
61322,7313427665002633779,Safari
61323,1529640615360937177,Safari
61324,9734612320424382971,Safari
61325,6768294669924057955,Safari
61326,8385916115387883430,Chrome
61327,4699022537230328908,Safari
61328,3164733195558661772,Safari
61329,7090487255500777271,Chrome
61330,9971146340626655488,Chrome
61331,9867641067872941638,Chrome
61332,2521956423464744483,Safari
61333,8343729318615334431,Safari
61334,5984548758691044740,Safari
61335,9175781204532197041,Safari
61336,531324552851608360,Safari
61337,6264510082506234527,Chrome
61338,3569859714699490281,Chrome
61339,6234011069095213207,Safari
61340,6806927075776954372,Safari
61341,2627056941044644473,Chrome
61342,2322560073333065290,Safari
61343,1072873919803161094,Chrome
61344,5934976443346404329,Chrome
61345,3860532115190074631,Chrome
61346,6189875015208264590,Safari
61347,878953174582920053,Safari
61348,5011082676593764496,Safari
61349,9062467888191584032,Safari
61350,4127447159889330968,Chrome
61351,4504216987183610502,Safari
61352,914071642363533380,Chrome
61353,8988609354240136855,Chrome
61354,1234967371213725382,Safari
61355,2625345994663777566,Chrome
61356,8312925856475614857,Safari
61357,2613640966731989477,Chrome
61358,5038707929323382601,Safari
61359,7008626650082381461,Safari
61360,1574537119069392775,Chrome
61361,2734274420040479476,YaBrowser
61362,2985139480970271621,Safari
61363,17375990054462409,Safari
61364,1357726796829860398,Chrome
61365,886550654722876028,Safari
61366,1028808630148953868,Safari
61367,1514893394882762723,Safari
61368,9545673801290371607,Chrome
61369,6469981870721058304,Safari
61370,7270778699404492797,Chrome
61371,1687850422071398678,Chrome
61372,9886355649030855174,Internet Explorer
61373,1012270638661559403,Chrome
61374,5341022398921722487,Chrome
61375,470354259699776489,Safari
61376,7548004726935160878,Safari
61377,9835654522821902831,Safari
61378,8534139983598625530,Chrome
61379,6364411707025252522,Internet Explorer
61380,6759436182470149554,Chrome
61381,9662173055133890345,Safari
61382,3675831466175487109,Safari
61383,571191403193621489,Safari
61384,4390633559990713529,Safari
61385,1472873310015657928,Safari
61386,6080042496262661042,Chrome
61387,121973182131584528,Chrome
61388,3953837327157712194,Safari
61389,228301022209718808,Chrome
61390,6779605403195370303,Safari
61391,9826947312100204999,Safari
61392,8617357594198437368,Chrome
61393,3247750257680798090,Chrome
61394,325963443428199700,Safari
61395,4062681957426019972,Safari
61396,1378017064241423379,Chrome
61397,9534746480156182514,Chrome
61398,3939225615075869866,Chrome
61399,5006047542560575678,Chrome
61400,2815323550016306739,Chrome
61401,384310625845123655,Safari
61402,3699533527586417266,Chrome
61403,3874206861098620081,Chrome
61404,2182369543923396732,Safari
61405,6376282160815071168,Chrome
61406,9598934651859933337,Chrome
61407,8119660927262990710,Chrome
61408,4470256198637744708,Opera
61409,7305434157320797317,Safari
61410,8442038010805756097,Chrome
61411,7431431777592861183,Chrome
61412,3482414147893999788,Chrome
61413,7680969520547131216,Chrome
61414,328622043071424418,Chrome
61415,5770674535521211609,Safari
61416,1324777234106632145,Chrome
61417,4814214435476465007,Chrome
61418,6010051080603579332,Chrome
61419,3157423080360394150,Chrome
61420,9421565392737301525,Chrome
61421,670049266487503111,UC Browser
61422,95649466143702488,Chrome
61423,331046253564267113,Safari
61424,553190441657164956,Chrome
61425,8979653013284717319,Chrome
61426,8452965139451084131,Safari
61427,1777728935455156415,Chrome
61428,9900080392709332650,Chrome
61429,4298907086906836088,Safari
61430,9486904578631806491,Safari
61431,443817461117970285,Chrome
61432,4000006832422024384,Safari
61433,5178366831723992246,Chrome
61434,5235345855455525778,Chrome
61435,38065222732611986,Chrome
61436,4361458421257102350,Safari
61437,1142177477035396984,Safari
61438,5545700218532313734,Chrome
61439,6550416300357370758,Chrome
61440,4801630907966474298,Chrome
61441,1998881367727332565,Safari
61442,6671912676472436648,Chrome
61443,7484223235081068648,Chrome
61444,8668123325240933805,Internet Explorer
61445,803641396672530791,Chrome
61446,3777905775684535999,Chrome
61447,6362454292154465599,YaBrowser
61448,860811403513091145,Safari
61449,3038676277375202312,Chrome
61450,3769374590046128309,Chrome
61451,8146582353458643606,Chrome
61452,4312900206063445235,Chrome
61453,1681510496260624019,Chrome
61454,797322615191635115,Firefox
61455,4211211345508575286,Chrome
61456,6977991401741476150,Safari
61457,5676942867288837670,Chrome
61458,4876285642153707898,Safari
61459,6040171602737534041,Chrome
61460,760896718270747741,Chrome
61461,32791739702919247,Safari
61462,7163615592010192314,Chrome
61463,2643476150323344044,Safari
61464,6791273071853188172,Chrome
61465,9317405088146963092,Opera
61466,3908741443636630684,Coc Coc
61467,7583565707831564562,Chrome
61468,6115450218867530209,Chrome
61469,3109980745883091023,Firefox
61470,3321002525957909940,Internet Explorer
61471,5917823709780054587,Chrome
61472,6455938359037329085,Chrome
61473,7327878429833394348,Chrome
61474,2731913156056484845,Safari
61475,4267322712360431981,Chrome
61476,9359654394577617451,Opera
61477,473092388396985498,Safari
61478,3313954562154840706,Safari
61479,2332702823719272286,Chrome
61480,2246579952841851849,Safari
61481,1584117671840409876,Safari
61482,5778370633820182818,Chrome
61483,8477594759612517738,Chrome
61484,8278150067070604683,Safari
61485,180259607229159421,Safari
61486,8088049635998230945,Chrome
61487,813881183466860909,Chrome
61488,629670667085492382,Safari
61489,9365683894201209787,Chrome
61490,2288920126177607655,Chrome
61491,3301290815752115814,Safari
61492,7052216547996062964,Safari
61493,4374072342031377520,Chrome
61494,4695815479825620017,Safari
61495,4654516049183925800,Safari
61496,1817494826197280815,Chrome
61497,9506388886402659489,Safari
61498,769192060777767942,Chrome
61499,8874168713141637299,Safari
61500,8988514504026680966,Chrome
61501,560646358178137299,Safari
61502,2477672727327721230,Safari
61503,5193901559650855474,Chrome
61504,2935825523794138340,Safari
61505,5659016071896482126,Firefox
61506,5608288702187163063,Safari
61507,1677864228688676826,Safari
61508,6152854184414793365,Safari
61509,2639121507889030570,Safari
61510,4067395843458986891,Safari
61511,1665108496404269711,Chrome
61512,2660547883538733853,Safari
61513,641143246496932900,Chrome
61514,494332774386808557,Safari
61515,8278897903593335494,Internet Explorer
61516,758079533318272014,Safari
61517,2182229379154598046,Chrome
61518,2516800475286865150,Safari
61519,991398258579506373,Safari
61520,7093272659735942092,Chrome
61521,7227548576532707281,Safari
61522,5154414629042039015,Safari
61523,596499082378891327,Safari
61524,55150493088060476,Safari
61525,833409098057616853,Safari
61526,2340936617630474557,Safari
61527,7917718897752800716,Chrome
61528,4473609460785755205,Chrome
61529,3926777968509282968,Safari
61530,4224869594444052573,Safari
61531,9863369498011002024,Safari
61532,2522057757802983312,Chrome
61533,7546581429232295485,Safari
61534,9723413622386740866,Safari
61535,635928851564895058,Chrome
61536,6905633961038668792,Safari
61537,1738368812772328497,Chrome
61538,4994144066673901911,Chrome
61539,670487703452058448,Safari
61540,6969406616204577905,Chrome
61541,5690420090361857606,Safari
61542,782600409942324823,Safari
61543,6010852591812628191,Chrome
61544,802469717274933216,Safari
61545,5971090679021301195,Chrome
61546,169537251008231446,Safari
61547,9305766099859305697,Safari
61548,484998600238042191,Safari
61549,4837717714664307318,Chrome
61550,648932117154962490,Chrome
61551,78224288724869746,Safari
61552,2036986333603773874,Chrome
61553,2523748933637851943,Safari
61554,770290631010582742,Safari
61555,8561195042789253748,Safari
61556,8447691396026324130,Chrome
61557,6896712152303105193,Safari
61558,7691159778630970474,Safari
61559,721767571463242515,Chrome
61560,3219455782771752837,Chrome
61561,579717771388987555,Safari
61562,5681986077083876254,Chrome
61563,3921352115961265637,Chrome
61564,6521536134670028961,Safari
61565,5148716225592136097,Safari
61566,9949226427733619516,Safari
61567,7308034206646581350,Chrome
61568,3420174207397838979,Safari
61569,2426469713887593030,Safari
61570,499949978097514178,Safari
61571,9115475953204116073,Safari
61572,2232663526803850343,Safari
61573,112356377254367668,Safari
61574,7329665093564455131,Safari
61575,9854793288906835123,Safari
61576,759636067845771190,Chrome
61577,8481690812061481629,Safari
61578,819444219787294526,Safari
61579,8857973893119022601,Chrome
61580,5879153143797059853,Chrome
61581,4705127730955515860,Chrome
61582,9736753656468002304,Safari
61583,6311394428434153577,Chrome
61584,5496163094039428747,Safari
61585,1435509214107637121,Chrome
61586,8840868784244848287,Safari
61587,813239819193333784,Chrome
61588,207802096716201312,Safari
61589,4513546167156772568,Safari
61590,243921310014471180,Chrome
61591,9192490150315502623,Chrome
61592,3718814331202104806,Chrome
61593,3135760001078637486,Safari
61594,3190104577553785585,Chrome
61595,257140703595637438,Chrome
61596,2785601448017123797,Safari
61597,5847218518427668069,Safari
61598,3696336056395588908,Chrome
61599,9449360270040219428,Safari
61600,2927983538684351970,Chrome
61601,9488648072960859773,Safari
61602,5464414912511336094,Chrome
61603,879933436717814293,Safari
61604,426241577666985,Safari
61605,4550285622324485612,Chrome
61606,564719524155063648,Chrome
61607,7843904440132148794,Chrome
61608,5394290047803520574,Safari
61609,5737828044979872426,Chrome
61610,12304819290113785,Chrome
61611,8289424624901435376,Chrome
61612,2137028330493891380,Chrome
61613,8088592613329900199,Chrome
61614,9040519079889616022,Safari
61615,2251090168791701858,Chrome
61616,3603765037646105679,Safari
61617,8492100601288694058,Safari
61618,2523729489060947453,Safari
61619,6860815837044454161,Safari
61620,7278681919803982398,Safari
61621,646466976698622829,Safari
61622,3644548541832022768,Chrome
61623,6191100906284512966,Safari
61624,1297382443211438474,Safari
61625,5613489188108932686,Chrome
61626,3717570797597015882,Safari
61627,2621337786943543044,Safari
61628,7941188052235860463,Chrome
61629,983953244367113540,Safari
61630,6913439566526481848,Safari
61631,7314445524763755317,Safari
61632,1373757093391456220,Safari
